"from","to","vessels","xx","yx","xy","yy"
"Mainland Mooring 50","Mainland Mussels 22",1,175.484314823333,-36.3264657695333,175.467452382667,-36.5142802588667
"Mainland Mooring 50","Mainland Mussels 29",3,175.484314823333,-36.3264657695333,175.341963074222,-36.1619629048222
"Mainland Mooring 50","Mainland Mussels 54",1,175.484314823333,-36.3264657695333,175.16964666,-36.8061142425
"Mainland Mooring 50","Mainland Mussels 58",1,175.484314823333,-36.3264657695333,174.745251841,-36.3965387897
"Mainland Mooring 50","Mainland Oysters 16",3,175.484314823333,-36.3264657695333,175.169953813,-36.8029395727
"Mainland Mooring 50","Mainland Oysters 19",1,175.484314823333,-36.3264657695333,175.696102545,-36.8222867555
"Mainland Mooring 50","Mainland Oysters 23",1,175.484314823333,-36.3264657695333,174.459996629,-35.817853824
"Mainland Mooring 50","Mainland Salmon 12",1,175.484314823333,-36.3264657695333,174.817813456,-36.4171652096
"Mainland Mooring 51","Mainland Aquaculture 4",1,175.394999821667,-36.2618971699,175.451390291,-36.7329484605
"Mainland Mooring 51","Mainland CHS 10",1,175.394999821667,-36.2618971699,175.525633969,-37.1689870719333
"Mainland Mooring 51","Mainland Island 75",1,175.394999821667,-36.2618971699,174.889879607,-36.6008138366
"Mainland Mooring 51","Mainland Island 79",1,175.394999821667,-36.2618971699,175.470518094,-36.133401488375
"Mainland Mooring 51","Mainland Island 80",1,175.394999821667,-36.2618971699,175.4070954425,-36.039032408725
"Mainland Mooring 51","Mainland Marina 14",2,175.394999821667,-36.2618971699,176.18072485,-37.66724799505
"Mainland Mooring 51","Mainland Marina 5",2,175.394999821667,-36.2618971699,174.7357559835,-36.39353752665
"Mainland Mooring 51","Mainland Marina 6",6,175.394999821667,-36.2618971699,174.788355122,-36.620952782
"Mainland Mooring 51","Mainland Marina 9",28,175.394999821667,-36.2618971699,174.7806808478,-36.84457156828
"Mainland Mooring 51","Mainland Mooring 25",1,175.394999821667,-36.2618971699,175.434166988,-36.8246320442
"Mainland Mooring 51","Mainland Mooring 26",1,175.394999821667,-36.2618971699,175.47579357175,-36.764238297875
"Mainland Mooring 51","Mainland Mooring 28",4,175.394999821667,-36.2618971699,175.772892556,-36.6005389888
"Mainland Mooring 51","Mainland Mooring 29",1,175.394999821667,-36.2618971699,175.814958883,-36.7608098067
"Mainland Mooring 51","Mainland Mooring 32",1,175.394999821667,-36.2618971699,175.876411192,-37.196956871
"Mainland Mooring 51","Mainland Mooring 35",1,175.394999821667,-36.2618971699,174.115811762778,-35.2454224835259
"Mainland Mooring 51","Mainland Mooring 36",3,175.394999821667,-36.2618971699,174.234434919178,-35.2312827907832
"Mainland Mooring 51","Mainland Mooring 42",2,175.394999821667,-36.2618971699,174.5217148356,-35.83060401092
"Mainland Mooring 51","Mainland Mooring 50",11,175.394999821667,-36.2618971699,175.484314823333,-36.3264657695333
"Mainland Mooring 51","Mainland Mooring 52",28,175.394999821667,-36.2618971699,175.3452219984,-36.16394118716
"Mainland Mooring 51","Mainland Mooring 54",1,175.394999821667,-36.2618971699,174.726266053333,-36.4982412371667
"Mainland Mooring 51","Mainland Mooring 57",1,175.394999821667,-36.2618971699,175.169568132,-36.9355424265
"Mainland Mooring 51","Mainland Mooring 58",1,175.394999821667,-36.2618971699,174.984934641667,-36.7547664897667
"Mainland Mooring 51","Mainland Mooring 59",3,175.394999821667,-36.2618971699,175.0339161016,-36.82694775294
"Mainland Mooring 51","Mainland Mooring 60",3,175.394999821667,-36.2618971699,175.054278319,-36.7799339133
"Mainland Mooring 51","Mainland Mooring 62",3,175.394999821667,-36.2618971699,174.9063578104,-36.88621788714
"Mainland Mooring 51","Mainland Mooring 64",7,175.394999821667,-36.2618971699,174.799140037429,-36.8335831537
"Mainland Mooring 51","Mainland Mooring 65",1,175.394999821667,-36.2618971699,174.829097479333,-36.4237396672
"Mainland Mooring 51","Mainland MR 19",1,175.394999821667,-36.2618971699,174.393337915,-35.7931840023
"Mainland Mooring 51","Mainland Mussels 18",3,175.394999821667,-36.2618971699,175.436903747595,-36.749949914727
"Mainland Mooring 51","Mainland Mussels 29",9,175.394999821667,-36.2618971699,175.341963074222,-36.1619629048222
"Mainland Mooring 51","Mainland Mussels 54",1,175.394999821667,-36.2618971699,175.16964666,-36.8061142425
"Mainland Mooring 51","Mainland Oysters 16",1,175.394999821667,-36.2618971699,175.169953813,-36.8029395727
"Mainland Mooring 51","Mainland Oysters 23",1,175.394999821667,-36.2618971699,174.459996629,-35.817853824
"Mainland Mooring 51","Mainland Salmon 12",1,175.394999821667,-36.2618971699,174.817813456,-36.4171652096
"Mainland Mooring 52","Mainland Aquaculture 4",1,175.3452219984,-36.16394118716,175.451390291,-36.7329484605
"Mainland Mooring 52","Mainland Beach 24",1,175.3452219984,-36.16394118716,175.484194055333,-36.2454641751333
"Mainland Mooring 52","Mainland Beach 29",8,175.3452219984,-36.16394118716,175.482161136333,-36.1545944806333
"Mainland Mooring 52","Mainland CHS 10",2,175.3452219984,-36.16394118716,175.525633969,-37.1689870719333
"Mainland Mooring 52","Mainland CHS 63",2,175.3452219984,-36.16394118716,175.4310681485,-36.1081288082
"Mainland Mooring 52","Mainland Island 14",1,175.3452219984,-36.16394118716,174.732904555397,-35.8887008695667
"Mainland Mooring 52","Mainland Island 63",2,175.3452219984,-36.16394118716,175.91971452925,-37.086042272775
"Mainland Mooring 52","Mainland Island 72",1,175.3452219984,-36.16394118716,175.170341349,-36.7229927366
"Mainland Mooring 52","Mainland Island 75",5,175.3452219984,-36.16394118716,174.889879607,-36.6008138366
"Mainland Mooring 52","Mainland Island 76",1,175.3452219984,-36.16394118716,175.3662661385,-36.44194879685
"Mainland Mooring 52","Mainland Island 78",1,175.3452219984,-36.16394118716,175.079639727,-36.1852078614428
"Mainland Mooring 52","Mainland Island 79",6,175.3452219984,-36.16394118716,175.470518094,-36.133401488375
"Mainland Mooring 52","Mainland Island 80",2,175.3452219984,-36.16394118716,175.4070954425,-36.039032408725
"Mainland Mooring 52","Mainland Island 82",3,175.3452219984,-36.16394118716,175.104534529658,-35.9100054935395
"Mainland Mooring 52","Mainland Island 83",1,175.3452219984,-36.16394118716,174.586375307,-35.8287957246
"Mainland Mooring 52","Mainland Marina 11",1,175.3452219984,-36.16394118716,175.70634073,-36.8220996925
"Mainland Mooring 52","Mainland Marina 14",4,175.3452219984,-36.16394118716,176.18072485,-37.66724799505
"Mainland Mooring 52","Mainland Marina 16",1,175.3452219984,-36.16394118716,176.892343211,-39.4832270598
"Mainland Mooring 52","Mainland Marina 5",1,175.3452219984,-36.16394118716,174.7357559835,-36.39353752665
"Mainland Mooring 52","Mainland Marina 6",12,175.3452219984,-36.16394118716,174.788355122,-36.620952782
"Mainland Mooring 52","Mainland Marina 8",4,175.3452219984,-36.16394118716,174.673938038,-36.8181676908
"Mainland Mooring 52","Mainland Marina 9",58,175.3452219984,-36.16394118716,174.7806808478,-36.84457156828
"Mainland Mooring 52","Mainland Mooring 11",1,175.3452219984,-36.16394118716,177.02729353,-37.937372686
"Mainland Mooring 52","Mainland Mooring 25",2,175.3452219984,-36.16394118716,175.434166988,-36.8246320442
"Mainland Mooring 52","Mainland Mooring 28",4,175.3452219984,-36.16394118716,175.772892556,-36.6005389888
"Mainland Mooring 52","Mainland Mooring 29",2,175.3452219984,-36.16394118716,175.814958883,-36.7608098067
"Mainland Mooring 52","Mainland Mooring 30",2,175.3452219984,-36.16394118716,175.7147572755,-36.82193521195
"Mainland Mooring 52","Mainland Mooring 31",1,175.3452219984,-36.16394118716,175.854998956,-37.0071730498
"Mainland Mooring 52","Mainland Mooring 35",1,175.3452219984,-36.16394118716,174.115811762778,-35.2454224835259
"Mainland Mooring 52","Mainland Mooring 36",4,175.3452219984,-36.16394118716,174.234434919178,-35.2312827907832
"Mainland Mooring 52","Mainland Mooring 41",6,175.3452219984,-36.16394118716,174.551119822,-35.6207688664667
"Mainland Mooring 52","Mainland Mooring 42",12,175.3452219984,-36.16394118716,174.5217148356,-35.83060401092
"Mainland Mooring 52","Mainland Mooring 49",1,175.3452219984,-36.16394118716,174.8046800095,-36.30038057365
"Mainland Mooring 52","Mainland Mooring 50",15,175.3452219984,-36.16394118716,175.484314823333,-36.3264657695333
"Mainland Mooring 52","Mainland Mooring 51",32,175.3452219984,-36.16394118716,175.394999821667,-36.2618971699
"Mainland Mooring 52","Mainland Mooring 53",1,175.3452219984,-36.16394118716,174.7427249285,-36.4036802051
"Mainland Mooring 52","Mainland Mooring 54",1,175.3452219984,-36.16394118716,174.726266053333,-36.4982412371667
"Mainland Mooring 52","Mainland Mooring 55",1,175.3452219984,-36.16394118716,174.745876747333,-36.63214296835
"Mainland Mooring 52","Mainland Mooring 58",3,175.3452219984,-36.16394118716,174.984934641667,-36.7547664897667
"Mainland Mooring 52","Mainland Mooring 59",3,175.3452219984,-36.16394118716,175.0339161016,-36.82694775294
"Mainland Mooring 52","Mainland Mooring 60",10,175.3452219984,-36.16394118716,175.054278319,-36.7799339133
"Mainland Mooring 52","Mainland Mooring 61",1,175.3452219984,-36.16394118716,175.165210901667,-36.8436440399333
"Mainland Mooring 52","Mainland Mooring 62",6,175.3452219984,-36.16394118716,174.9063578104,-36.88621788714
"Mainland Mooring 52","Mainland Mooring 64",29,175.3452219984,-36.16394118716,174.799140037429,-36.8335831537
"Mainland Mooring 52","Mainland Mooring 65",20,175.3452219984,-36.16394118716,174.829097479333,-36.4237396672
"Mainland Mooring 52","Mainland MR 19",2,175.3452219984,-36.16394118716,174.393337915,-35.7931840023
"Mainland Mooring 52","Mainland MR 3",4,175.3452219984,-36.16394118716,174.840336911,-36.3580937062
"Mainland Mooring 52","Mainland MR 39",1,175.3452219984,-36.16394118716,174.745251841,-36.6651171306
"Mainland Mooring 52","Mainland Mussels 18",1,175.3452219984,-36.16394118716,175.436903747595,-36.749949914727
"Mainland Mooring 52","Mainland Mussels 29",60,175.3452219984,-36.16394118716,175.341963074222,-36.1619629048222
"Mainland Mooring 52","Mainland Mussels 3",1,175.3452219984,-36.16394118716,175.0661639535,-36.83727495265
"Mainland Mooring 52","Mainland Mussels 48",2,175.3452219984,-36.16394118716,175.399369445,-36.6964250477
"Mainland Mooring 52","Mainland Mussels 54",3,175.3452219984,-36.16394118716,175.16964666,-36.8061142425
"Mainland Mooring 52","Mainland Oysters 16",5,175.3452219984,-36.16394118716,175.169953813,-36.8029395727
"Mainland Mooring 52","Mainland Oysters 18",1,175.3452219984,-36.16394118716,174.745251841,-36.4157541424
"Mainland Mooring 52","Mainland Oysters 19",1,175.3452219984,-36.16394118716,175.696102545,-36.8222867555
"Mainland Mooring 52","Mainland Oysters 21",2,175.3452219984,-36.16394118716,174.128783634167,-35.2517751985
"Mainland Mooring 52","Mainland Oysters 22",1,175.3452219984,-36.16394118716,174.222283953,-35.2200093351
"Mainland Mooring 52","Mainland Oysters 23",15,175.3452219984,-36.16394118716,174.459996629,-35.817853824
"Mainland Mooring 52","Mainland Salmon 12",3,175.3452219984,-36.16394118716,174.817813456,-36.4171652096
"Mainland Mooring 53","Mainland Marina 5",4,174.7427249285,-36.4036802051,174.7357559835,-36.39353752665
"Mainland Mooring 54","Mainland Island 72",1,174.726266053333,-36.4982412371667,175.170341349,-36.7229927366
"Mainland Mooring 54","Mainland Island 75",5,174.726266053333,-36.4982412371667,174.889879607,-36.6008138366
"Mainland Mooring 54","Mainland Marina 5",5,174.726266053333,-36.4982412371667,174.7357559835,-36.39353752665
"Mainland Mooring 54","Mainland Marina 6",14,174.726266053333,-36.4982412371667,174.788355122,-36.620952782
"Mainland Mooring 54","Mainland Marina 9",1,174.726266053333,-36.4982412371667,174.7806808478,-36.84457156828
"Mainland Mooring 54","Mainland Mooring 25",1,174.726266053333,-36.4982412371667,175.434166988,-36.8246320442
"Mainland Mooring 54","Mainland Mooring 28",1,174.726266053333,-36.4982412371667,175.772892556,-36.6005389888
"Mainland Mooring 54","Mainland Mooring 35",1,174.726266053333,-36.4982412371667,174.115811762778,-35.2454224835259
"Mainland Mooring 54","Mainland Mooring 55",2,174.726266053333,-36.4982412371667,174.745876747333,-36.63214296835
"Mainland Mooring 54","Mainland Mooring 61",1,174.726266053333,-36.4982412371667,175.165210901667,-36.8436440399333
"Mainland Mooring 54","Mainland Mooring 62",1,174.726266053333,-36.4982412371667,174.9063578104,-36.88621788714
"Mainland Mooring 54","Mainland Mooring 64",2,174.726266053333,-36.4982412371667,174.799140037429,-36.8335831537
"Mainland Mooring 54","Mainland Mooring 65",8,174.726266053333,-36.4982412371667,174.829097479333,-36.4237396672
"Mainland Mooring 54","Mainland MR 3",1,174.726266053333,-36.4982412371667,174.840336911,-36.3580937062
"Mainland Mooring 54","Mainland Mussels 3",1,174.726266053333,-36.4982412371667,175.0661639535,-36.83727495265
"Mainland Mooring 54","Mainland Mussels 54",1,174.726266053333,-36.4982412371667,175.16964666,-36.8061142425
"Mainland Mooring 54","Mainland Mussels 58",1,174.726266053333,-36.4982412371667,174.745251841,-36.3965387897
"Mainland Mooring 54","Mainland Oysters 1",7,174.726266053333,-36.4982412371667,174.72768992552,-36.49169210662
"Mainland Mooring 54","Mainland Oysters 16",1,174.726266053333,-36.4982412371667,175.169953813,-36.8029395727
"Mainland Mooring 54","Mainland Oysters 18",1,174.726266053333,-36.4982412371667,174.745251841,-36.4157541424
"Mainland Mooring 54","Mainland Oysters 23",1,174.726266053333,-36.4982412371667,174.459996629,-35.817853824
"Mainland Mooring 55","Mainland Marina 6",4,174.745876747333,-36.63214296835,174.788355122,-36.620952782
"Mainland Mooring 55","Mainland Marina 9",5,174.745876747333,-36.63214296835,174.7806808478,-36.84457156828
"Mainland Mooring 55","Mainland Mooring 49",1,174.745876747333,-36.63214296835,174.8046800095,-36.30038057365
"Mainland Mooring 55","Mainland Mooring 52",1,174.745876747333,-36.63214296835,175.3452219984,-36.16394118716
"Mainland Mooring 55","Mainland Mooring 54",1,174.745876747333,-36.63214296835,174.726266053333,-36.4982412371667
"Mainland Mooring 55","Mainland Mooring 56",1,174.745876747333,-36.63214296835,174.769023108,-36.7225471621
"Mainland Mooring 55","Mainland Mooring 58",1,174.745876747333,-36.63214296835,174.984934641667,-36.7547664897667
"Mainland Mooring 55","Mainland Mooring 60",1,174.745876747333,-36.63214296835,175.054278319,-36.7799339133
"Mainland Mooring 55","Mainland Mooring 63",1,174.745876747333,-36.63214296835,174.697576695143,-36.8303688103286
"Mainland Mooring 55","Mainland Mooring 64",2,174.745876747333,-36.63214296835,174.799140037429,-36.8335831537
"Mainland Mooring 55","Mainland Mooring 65",3,174.745876747333,-36.63214296835,174.829097479333,-36.4237396672
"Mainland Mooring 55","Mainland MR 39",7,174.745876747333,-36.63214296835,174.745251841,-36.6651171306
"Mainland Mooring 55","Mainland Mussels 58",1,174.745876747333,-36.63214296835,174.745251841,-36.3965387897
"Mainland Mooring 55","Mainland Oysters 1",1,174.745876747333,-36.63214296835,174.72768992552,-36.49169210662
"Mainland Mooring 55","Mainland Oysters 18",1,174.745876747333,-36.63214296835,174.745251841,-36.4157541424
"Mainland Mooring 56","Mainland Island 75",6,174.769023108,-36.7225471621,174.889879607,-36.6008138366
"Mainland Mooring 56","Mainland Marina 10",1,174.769023108,-36.7225471621,174.924367416,-36.880523818525
"Mainland Mooring 56","Mainland Marina 6",26,174.769023108,-36.7225471621,174.788355122,-36.620952782
"Mainland Mooring 56","Mainland Marina 7",10,174.769023108,-36.7225471621,174.769023108,-36.7416808893
"Mainland Mooring 56","Mainland Marina 9",21,174.769023108,-36.7225471621,174.7806808478,-36.84457156828
"Mainland Mooring 56","Mainland Mooring 41",1,174.769023108,-36.7225471621,174.551119822,-35.6207688664667
"Mainland Mooring 56","Mainland Mooring 49",1,174.769023108,-36.7225471621,174.8046800095,-36.30038057365
"Mainland Mooring 56","Mainland Mooring 51",1,174.769023108,-36.7225471621,175.394999821667,-36.2618971699
"Mainland Mooring 56","Mainland Mooring 55",2,174.769023108,-36.7225471621,174.745876747333,-36.63214296835
"Mainland Mooring 56","Mainland Mooring 58",25,174.769023108,-36.7225471621,174.984934641667,-36.7547664897667
"Mainland Mooring 56","Mainland Mooring 59",3,174.769023108,-36.7225471621,175.0339161016,-36.82694775294
"Mainland Mooring 56","Mainland Mooring 62",5,174.769023108,-36.7225471621,174.9063578104,-36.88621788714
"Mainland Mooring 56","Mainland Mooring 63",2,174.769023108,-36.7225471621,174.697576695143,-36.8303688103286
"Mainland Mooring 56","Mainland Mooring 64",9,174.769023108,-36.7225471621,174.799140037429,-36.8335831537
"Mainland Mooring 56","Mainland MR 38",2,174.769023108,-36.7225471621,174.678977777,-36.8681218034
"Mainland Mooring 56","Mainland MR 39",2,174.769023108,-36.7225471621,174.745251841,-36.6651171306
"Mainland Mooring 56","Mainland Mussels 3",1,174.769023108,-36.7225471621,175.0661639535,-36.83727495265
"Mainland Mooring 56","Mainland Oysters 16",1,174.769023108,-36.7225471621,175.169953813,-36.8029395727
"Mainland Mooring 57","Mainland CHS 10",2,175.169568132,-36.9355424265,175.525633969,-37.1689870719333
"Mainland Mooring 57","Mainland Marina 8",1,175.169568132,-36.9355424265,174.673938038,-36.8181676908
"Mainland Mooring 57","Mainland Marina 9",19,175.169568132,-36.9355424265,174.7806808478,-36.84457156828
"Mainland Mooring 57","Mainland Mooring 59",5,175.169568132,-36.9355424265,175.0339161016,-36.82694775294
"Mainland Mooring 57","Mainland Mooring 61",2,175.169568132,-36.9355424265,175.165210901667,-36.8436440399333
"Mainland Mooring 57","Mainland Mooring 64",2,175.169568132,-36.9355424265,174.799140037429,-36.8335831537
"Mainland Mooring 57","Mainland Oysters 16",1,175.169568132,-36.9355424265,175.169953813,-36.8029395727
"Mainland Mooring 57","Mainland Oysters 3",1,175.169568132,-36.9355424265,175.125592122,-36.9327534716
"Mainland Mooring 58","Mainland CHS 63",1,174.984934641667,-36.7547664897667,175.4310681485,-36.1081288082
"Mainland Mooring 58","Mainland Island 72",2,174.984934641667,-36.7547664897667,175.170341349,-36.7229927366
"Mainland Mooring 58","Mainland Island 75",3,174.984934641667,-36.7547664897667,174.889879607,-36.6008138366
"Mainland Mooring 58","Mainland Island 79",1,174.984934641667,-36.7547664897667,175.470518094,-36.133401488375
"Mainland Mooring 58","Mainland Marina 10",1,174.984934641667,-36.7547664897667,174.924367416,-36.880523818525
"Mainland Mooring 58","Mainland Marina 14",1,174.984934641667,-36.7547664897667,176.18072485,-37.66724799505
"Mainland Mooring 58","Mainland Marina 6",19,174.984934641667,-36.7547664897667,174.788355122,-36.620952782
"Mainland Mooring 58","Mainland Marina 8",5,174.984934641667,-36.7547664897667,174.673938038,-36.8181676908
"Mainland Mooring 58","Mainland Marina 9",73,174.984934641667,-36.7547664897667,174.7806808478,-36.84457156828
"Mainland Mooring 58","Mainland Mooring 25",1,174.984934641667,-36.7547664897667,175.434166988,-36.8246320442
"Mainland Mooring 58","Mainland Mooring 35",1,174.984934641667,-36.7547664897667,174.115811762778,-35.2454224835259
"Mainland Mooring 58","Mainland Mooring 42",1,174.984934641667,-36.7547664897667,174.5217148356,-35.83060401092
"Mainland Mooring 58","Mainland Mooring 50",1,174.984934641667,-36.7547664897667,175.484314823333,-36.3264657695333
"Mainland Mooring 58","Mainland Mooring 51",2,174.984934641667,-36.7547664897667,175.394999821667,-36.2618971699
"Mainland Mooring 58","Mainland Mooring 52",1,174.984934641667,-36.7547664897667,175.3452219984,-36.16394118716
"Mainland Mooring 58","Mainland Mooring 55",1,174.984934641667,-36.7547664897667,174.745876747333,-36.63214296835
"Mainland Mooring 58","Mainland Mooring 56",4,174.984934641667,-36.7547664897667,174.769023108,-36.7225471621
"Mainland Mooring 58","Mainland Mooring 57",1,174.984934641667,-36.7547664897667,175.169568132,-36.9355424265
"Mainland Mooring 58","Mainland Mooring 59",11,174.984934641667,-36.7547664897667,175.0339161016,-36.82694775294
"Mainland Mooring 58","Mainland Mooring 60",39,174.984934641667,-36.7547664897667,175.054278319,-36.7799339133
"Mainland Mooring 58","Mainland Mooring 61",2,174.984934641667,-36.7547664897667,175.165210901667,-36.8436440399333
"Mainland Mooring 58","Mainland Mooring 62",16,174.984934641667,-36.7547664897667,174.9063578104,-36.88621788714
"Mainland Mooring 58","Mainland Mooring 63",4,174.984934641667,-36.7547664897667,174.697576695143,-36.8303688103286
"Mainland Mooring 58","Mainland Mooring 64",22,174.984934641667,-36.7547664897667,174.799140037429,-36.8335831537
"Mainland Mooring 58","Mainland Mooring 65",4,174.984934641667,-36.7547664897667,174.829097479333,-36.4237396672
"Mainland Mooring 58","Mainland MR 39",2,174.984934641667,-36.7547664897667,174.745251841,-36.6651171306
"Mainland Mooring 58","Mainland Mussels 54",4,174.984934641667,-36.7547664897667,175.16964666,-36.8061142425
"Mainland Mooring 58","Mainland Oysters 16",3,174.984934641667,-36.7547664897667,175.169953813,-36.8029395727
"Mainland Mooring 58","Mainland Oysters 21",1,174.984934641667,-36.7547664897667,174.128783634167,-35.2517751985
"Mainland Mooring 59","Mainland CHS 10",4,175.0339161016,-36.82694775294,175.525633969,-37.1689870719333
"Mainland Mooring 59","Mainland Island 75",1,175.0339161016,-36.82694775294,174.889879607,-36.6008138366
"Mainland Mooring 59","Mainland Marina 10",2,175.0339161016,-36.82694775294,174.924367416,-36.880523818525
"Mainland Mooring 59","Mainland Marina 14",2,175.0339161016,-36.82694775294,176.18072485,-37.66724799505
"Mainland Mooring 59","Mainland Marina 6",3,175.0339161016,-36.82694775294,174.788355122,-36.620952782
"Mainland Mooring 59","Mainland Marina 7",1,175.0339161016,-36.82694775294,174.769023108,-36.7416808893
"Mainland Mooring 59","Mainland Marina 8",1,175.0339161016,-36.82694775294,174.673938038,-36.8181676908
"Mainland Mooring 59","Mainland Marina 9",283,175.0339161016,-36.82694775294,174.7806808478,-36.84457156828
"Mainland Mooring 59","Mainland Mooring 52",1,175.0339161016,-36.82694775294,175.3452219984,-36.16394118716
"Mainland Mooring 59","Mainland Mooring 54",1,175.0339161016,-36.82694775294,174.726266053333,-36.4982412371667
"Mainland Mooring 59","Mainland Mooring 57",11,175.0339161016,-36.82694775294,175.169568132,-36.9355424265
"Mainland Mooring 59","Mainland Mooring 58",12,175.0339161016,-36.82694775294,174.984934641667,-36.7547664897667
"Mainland Mooring 59","Mainland Mooring 60",10,175.0339161016,-36.82694775294,175.054278319,-36.7799339133
"Mainland Mooring 59","Mainland Mooring 61",5,175.0339161016,-36.82694775294,175.165210901667,-36.8436440399333
"Mainland Mooring 59","Mainland Mooring 62",8,175.0339161016,-36.82694775294,174.9063578104,-36.88621788714
"Mainland Mooring 59","Mainland Mooring 64",77,175.0339161016,-36.82694775294,174.799140037429,-36.8335831537
"Mainland Mooring 59","Mainland Mooring 65",4,175.0339161016,-36.82694775294,174.829097479333,-36.4237396672
"Mainland Mooring 59","Mainland MR 22",2,175.0339161016,-36.82694775294,175.13229487,-36.8483122614
"Mainland Mooring 59","Mainland MR 37",1,175.0339161016,-36.82694775294,174.794722406,-36.2648185075
"Mainland Mooring 59","Mainland MR 39",1,175.0339161016,-36.82694775294,174.745251841,-36.6651171306
"Mainland Mooring 59","Mainland Mussels 3",4,175.0339161016,-36.82694775294,175.0661639535,-36.83727495265
"Mainland Mooring 59","Mainland Oysters 16",9,175.0339161016,-36.82694775294,175.169953813,-36.8029395727
"Mainland Mooring 59","Mainland Oysters 22",1,175.0339161016,-36.82694775294,174.222283953,-35.2200093351
"Mainland Mooring 59","Mainland Oysters 3",1,175.0339161016,-36.82694775294,175.125592122,-36.9327534716
"Mainland Mooring 6","Mainland Beach 53",1,173.699316066,-42.4024193199,173.55668846,-42.4728508468
"Mainland Mooring 6","Mainland Marina 15",1,173.699316066,-42.4024193199,178.025686769,-38.6865385205
"Mainland Mooring 60","Mainland Beach 29",3,175.054278319,-36.7799339133,175.482161136333,-36.1545944806333
"Mainland Mooring 60","Mainland Island 10",2,175.054278319,-36.7799339133,175.793576305,-36.6985332257
"Mainland Mooring 60","Mainland Island 72",7,175.054278319,-36.7799339133,175.170341349,-36.7229927366
"Mainland Mooring 60","Mainland Island 75",2,175.054278319,-36.7799339133,174.889879607,-36.6008138366
"Mainland Mooring 60","Mainland Island 79",1,175.054278319,-36.7799339133,175.470518094,-36.133401488375
"Mainland Mooring 60","Mainland Marina 16",1,175.054278319,-36.7799339133,176.892343211,-39.4832270598
"Mainland Mooring 60","Mainland Marina 6",25,175.054278319,-36.7799339133,174.788355122,-36.620952782
"Mainland Mooring 60","Mainland Marina 8",3,175.054278319,-36.7799339133,174.673938038,-36.8181676908
"Mainland Mooring 60","Mainland Marina 9",62,175.054278319,-36.7799339133,174.7806808478,-36.84457156828
"Mainland Mooring 60","Mainland Mooring 25",1,175.054278319,-36.7799339133,175.434166988,-36.8246320442
"Mainland Mooring 60","Mainland Mooring 26",4,175.054278319,-36.7799339133,175.47579357175,-36.764238297875
"Mainland Mooring 60","Mainland Mooring 28",4,175.054278319,-36.7799339133,175.772892556,-36.6005389888
"Mainland Mooring 60","Mainland Mooring 42",1,175.054278319,-36.7799339133,174.5217148356,-35.83060401092
"Mainland Mooring 60","Mainland Mooring 46",1,175.054278319,-36.7799339133,174.388682827,-35.3907587621
"Mainland Mooring 60","Mainland Mooring 47",1,175.054278319,-36.7799339133,174.341140291,-35.312858297
"Mainland Mooring 60","Mainland Mooring 50",1,175.054278319,-36.7799339133,175.484314823333,-36.3264657695333
"Mainland Mooring 60","Mainland Mooring 52",5,175.054278319,-36.7799339133,175.3452219984,-36.16394118716
"Mainland Mooring 60","Mainland Mooring 58",40,175.054278319,-36.7799339133,174.984934641667,-36.7547664897667
"Mainland Mooring 60","Mainland Mooring 59",9,175.054278319,-36.7799339133,175.0339161016,-36.82694775294
"Mainland Mooring 60","Mainland Mooring 61",12,175.054278319,-36.7799339133,175.165210901667,-36.8436440399333
"Mainland Mooring 60","Mainland Mooring 62",13,175.054278319,-36.7799339133,174.9063578104,-36.88621788714
"Mainland Mooring 60","Mainland Mooring 63",1,175.054278319,-36.7799339133,174.697576695143,-36.8303688103286
"Mainland Mooring 60","Mainland Mooring 64",29,175.054278319,-36.7799339133,174.799140037429,-36.8335831537
"Mainland Mooring 60","Mainland Mooring 65",7,175.054278319,-36.7799339133,174.829097479333,-36.4237396672
"Mainland Mooring 60","Mainland MR 37",1,175.054278319,-36.7799339133,174.794722406,-36.2648185075
"Mainland Mooring 60","Mainland MR 4",1,175.054278319,-36.7799339133,174.721480573,-35.4880276837
"Mainland Mooring 60","Mainland Mussels 29",1,175.054278319,-36.7799339133,175.341963074222,-36.1619629048222
"Mainland Mooring 60","Mainland Mussels 37",1,175.054278319,-36.7799339133,175.417070942697,-36.834781053903
"Mainland Mooring 60","Mainland Mussels 54",1,175.054278319,-36.7799339133,175.16964666,-36.8061142425
"Mainland Mooring 60","Mainland Oysters 1",3,175.054278319,-36.7799339133,174.72768992552,-36.49169210662
"Mainland Mooring 60","Mainland Oysters 16",18,175.054278319,-36.7799339133,175.169953813,-36.8029395727
"Mainland Mooring 60","Mainland Oysters 21",1,175.054278319,-36.7799339133,174.128783634167,-35.2517751985
"Mainland Mooring 60","Mainland Oysters 6",1,175.054278319,-36.7799339133,175.488547248308,-36.7603576271846
"Mainland Mooring 60","Mainland Oysters 7",1,175.054278319,-36.7799339133,173.770629869,-35.0004994248
"Mainland Mooring 60","Mainland Salmon 12",2,175.054278319,-36.7799339133,174.817813456,-36.4171652096
"Mainland Mooring 61","Mainland Island 72",4,175.165210901667,-36.8436440399333,175.170341349,-36.7229927366
"Mainland Mooring 61","Mainland Island 75",1,175.165210901667,-36.8436440399333,174.889879607,-36.6008138366
"Mainland Mooring 61","Mainland Island 76",1,175.165210901667,-36.8436440399333,175.3662661385,-36.44194879685
