from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Homunga Bay,Mainland Mooring 50,1742,1130,1,0.008832362,175.9455817,-37.36152647,175.4843148,-36.32646577
Mainland Marina 9,Mainland Mooring 50,1061,1130,2,0.017664724,174.7806808,-36.84457157,175.4843148,-36.32646577
Mainland Mooring 58,Mainland Mooring 50,1138,1130,10,0.088323618,174.9849346,-36.75476649,175.4843148,-36.32646577
Mainland Marina 11,Mainland Mooring 50,1063,1130,5,0.044161809,175.7063407,-36.82209969,175.4843148,-36.32646577
Mainland Marina 10,Mainland Mooring 50,1062,1130,1,0.008832362,174.9243674,-36.88052382,175.4843148,-36.32646577
Mainland Mooring 61,Mainland Mooring 50,1141,1130,7,0.061826532,175.1652109,-36.84364404,175.4843148,-36.32646577
Mainland Aquaculture 4,Mainland Mooring 50,1689,1130,1,0.008832362,175.4513903,-36.73294846,175.4843148,-36.32646577
Mainland Oysters 16,Mainland Mooring 50,1597,1130,1,0.008832362,175.1699538,-36.80293957,175.4843148,-36.32646577
Mainland Island 75,Mainland Mooring 50,1567,1130,1,0.008832362,174.8898796,-36.60081384,175.4843148,-36.32646577
Mainland Mooring 64,Mainland Mooring 50,1144,1130,2,0.017664724,174.79914,-36.83358315,175.4843148,-36.32646577
Mainland Island 63,Mainland Mooring 50,1556,1130,1,0.008832362,175.9197145,-37.08604227,175.4843148,-36.32646577
Mainland Island 12,Mainland Mooring 50,1474,1130,1,0.008832362,175.1519787,-35.93326371,175.4843148,-36.32646577
Mainland Beach 29,Mainland Mooring 50,1395,1130,1,0.008832362,175.4821611,-36.15459448,175.4843148,-36.32646577
Mainland Mooring 28,Mainland Mooring 50,1108,1130,8,0.070658894,175.7728926,-36.60053899,175.4843148,-36.32646577
Mainland Beach 24,Mainland Mooring 50,1390,1130,1,0.008832362,175.4841941,-36.24546418,175.4843148,-36.32646577
Mainland Beach 10,Mainland Mooring 50,1376,1130,1,0.008832362,175.7914444,-36.69344444,175.4843148,-36.32646577
Mainland Mussels 58,Mainland Mooring 50,1640,1130,1,0.008832362,174.7452518,-36.39653879,175.4843148,-36.32646577
Mainland Mooring 44,Mainland Mooring 50,1124,1130,1,0.008832362,173.767753,-35.00289248,175.4843148,-36.32646577
Mainland Salmon 12,Mainland Mooring 50,1676,1130,1,0.008832362,174.8178135,-36.41716521,175.4843148,-36.32646577
Mainland Mooring 43,Mainland Mooring 50,1123,1130,1,0.008832362,174.4161348,-35.80984226,175.4843148,-36.32646577
Mainland Mooring 52,Mainland Mooring 50,1132,1130,18,0.158982512,175.345222,-36.16394119,175.4843148,-36.32646577
Mainland Marina 14,Mainland Mooring 50,1066,1130,1,0.008832362,176.1807249,-37.667248,175.4843148,-36.32646577
Mainland CHS 63,Mainland Mooring 50,1287,1130,1,0.008832362,175.4310681,-36.10812881,175.4843148,-36.32646577
Mainland Mooring 65,Mainland Mooring 50,1145,1130,5,0.044161809,174.8290975,-36.42373967,175.4843148,-36.32646577
Mainland Mooring 60,Mainland Mooring 50,1140,1130,4,0.035329447,175.0542783,-36.77993391,175.4843148,-36.32646577
Mainland CHS 11,Mainland Mooring 50,1235,1130,1,0.008832362,175.4108473,-36.58847647,175.4843148,-36.32646577
Mainland Mooring 26,Mainland Mooring 50,1106,1130,1,0.008832362,175.4757936,-36.7642383,175.4843148,-36.32646577
Mainland Marina 6,Mainland Mooring 50,1058,1130,1,0.008832362,174.7883551,-36.62095278,175.4843148,-36.32646577
Mainland Mooring 41,Mainland Mooring 50,1121,1130,1,0.008832362,174.5511198,-35.62076887,175.4843148,-36.32646577
Mainland Mooring 29,Mainland Mooring 50,1109,1130,1,0.008832362,175.8149589,-36.76080981,175.4843148,-36.32646577
Mainland Mooring 27,Mainland Mooring 50,1107,1130,25,0.220809044,175.465709,-36.52258606,175.4843148,-36.32646577
Mainland Island 79,Mainland Mooring 50,1571,1130,1,0.008832362,175.4705181,-36.13340149,175.4843148,-36.32646577
Mainland CHS 7,Mainland Mooring 51,1231,1131,1,0.008832362,174.578853,-35.74037133,175.3949998,-36.26189717
Mainland Mooring 26,Mainland Mooring 51,1106,1131,1,0.008832362,175.4757936,-36.7642383,175.3949998,-36.26189717
Mainland Mooring 62,Mainland Mooring 51,1142,1131,1,0.008832362,174.9063578,-36.88621789,175.3949998,-36.26189717
Mainland Marina 6,Mainland Mooring 51,1058,1131,7,0.061826532,174.7883551,-36.62095278,175.3949998,-36.26189717
Mainland Mooring 36,Mainland Mooring 51,1116,1131,2,0.017664724,174.2344349,-35.23128279,175.3949998,-36.26189717
Mainland Mooring 9,Mainland Mooring 51,1089,1131,1,0.008832362,176.1834135,-37.66859873,175.3949998,-36.26189717
Mainland Marina 24,Mainland Mooring 51,1076,1131,1,0.008832362,172.7009228,-43.57161984,175.3949998,-36.26189717
Mainland Island 76,Mainland Mooring 51,1568,1131,1,0.008832362,175.3662661,-36.4419488,175.3949998,-36.26189717
Mainland Mussels 45,Mainland Mooring 51,1669,1131,1,0.008832362,173.167434,-34.80671724,175.3949998,-36.26189717
Mainland Marina 14,Mainland Mooring 51,1066,1131,2,0.017664724,176.1807249,-37.667248,175.3949998,-36.26189717
Mainland Beach 10,Mainland Mooring 51,1376,1131,1,0.008832362,175.7914444,-36.69344444,175.3949998,-36.26189717
Mainland Mooring 29,Mainland Mooring 51,1109,1131,1,0.008832362,175.8149589,-36.76080981,175.3949998,-36.26189717
Mainland Marina 8,Mainland Mooring 51,1060,1131,1,0.008832362,174.673938,-36.81816769,175.3949998,-36.26189717
Mainland Island 80,Mainland Mooring 51,1572,1131,1,0.008832362,175.4070954,-36.03903241,175.3949998,-36.26189717
Mainland Mussels 36,Mainland Mooring 51,1644,1131,1,0.008832362,175.4156267,-36.9193918,175.3949998,-36.26189717
Mainland Mooring 49,Mainland Mooring 51,1129,1131,4,0.035329447,174.80468,-36.30038057,175.3949998,-36.26189717
Mainland Marina 9,Mainland Mooring 51,1061,1131,10,0.088323618,174.7806808,-36.84457157,175.3949998,-36.26189717
Mainland Island 74,Mainland Mooring 51,1566,1131,1,0.008832362,175.5515877,-36.59267813,175.3949998,-36.26189717
Mainland Mooring 64,Mainland Mooring 51,1144,1131,1,0.008832362,174.79914,-36.83358315,175.3949998,-36.26189717
Mainland Mooring 60,Mainland Mooring 51,1140,1131,3,0.026497085,175.0542783,-36.77993391,175.3949998,-36.26189717
Mainland Mooring 31,Mainland Mooring 51,1111,1131,1,0.008832362,175.854999,-37.00717305,175.3949998,-36.26189717
Mainland Oysters 5,Mainland Mooring 51,1603,1131,1,0.008832362,175.4346186,-36.81816769,175.3949998,-36.26189717
Mainland Mooring 27,Mainland Mooring 51,1107,1131,1,0.008832362,175.465709,-36.52258606,175.3949998,-36.26189717
Mainland Mooring 65,Mainland Mooring 51,1145,1131,8,0.070658894,174.8290975,-36.42373967,175.3949998,-36.26189717
Mainland Oysters 16,Mainland Mooring 51,1597,1131,4,0.035329447,175.1699538,-36.80293957,175.3949998,-36.26189717
Mainland Mooring 30,Mainland Mooring 51,1110,1131,1,0.008832362,175.7147573,-36.82193521,175.3949998,-36.26189717
Mainland Salmon 12,Mainland Mooring 51,1676,1131,4,0.035329447,174.8178135,-36.41716521,175.3949998,-36.26189717
Mainland Oysters 21,Mainland Mooring 51,1683,1131,2,0.017664724,174.1287836,-35.2517752,175.3949998,-36.26189717
Mainland Mooring 28,Mainland Mooring 51,1108,1131,3,0.026497085,175.7728926,-36.60053899,175.3949998,-36.26189717
Mainland Aquaculture 3,Mainland Mooring 51,1679,1131,1,0.008832362,174.091542,-35.22973932,175.3949998,-36.26189717
Mainland Mooring 53,Mainland Mooring 51,1133,1131,1,0.008832362,174.7427249,-36.40368021,175.3949998,-36.26189717
Mainland Mussels 18,Mainland Mooring 51,1627,1131,1,0.008832362,175.4369037,-36.74994991,175.3949998,-36.26189717
Mainland Mussels 37,Mainland Mooring 51,1655,1131,1,0.008832362,175.4170709,-36.83478105,175.3949998,-36.26189717
Mainland Mooring 34,Mainland Mooring 51,1114,1131,1,0.008832362,173.1525769,-34.84282629,175.3949998,-36.26189717
Mainland Island 78,Mainland Mooring 51,1570,1131,1,0.008832362,175.0796397,-36.18520786,175.3949998,-36.26189717
Mainland Mooring 52,Mainland Mooring 51,1132,1131,44,0.388623918,175.345222,-36.16394119,175.3949998,-36.26189717
Mainland Marina 10,Mainland Mooring 51,1062,1131,1,0.008832362,174.9243674,-36.88052382,175.3949998,-36.26189717
Mainland Marina 5,Mainland Mooring 51,1057,1131,2,0.017664724,174.735756,-36.39353753,175.3949998,-36.26189717
Mainland Marina 12,Mainland Mooring 51,1064,1131,1,0.008832362,175.8601196,-37.00047603,175.3949998,-36.26189717
Mainland Beach 24,Mainland Mooring 51,1390,1131,1,0.008832362,175.4841941,-36.24546418,175.3949998,-36.26189717
Mainland Mussels 48,Mainland Mooring 51,1678,1131,5,0.044161809,175.3993694,-36.69642505,175.3949998,-36.26189717
Mainland Mooring 42,Mainland Mooring 51,1122,1131,1,0.008832362,174.5217148,-35.83060401,175.3949998,-36.26189717
Mainland Oysters 23,Mainland Mooring 51,1685,1131,1,0.008832362,174.4599966,-35.81785382,175.3949998,-36.26189717
Mainland Marina 11,Mainland Mooring 51,1063,1131,1,0.008832362,175.7063407,-36.82209969,175.3949998,-36.26189717
Mainland MR 23,Mainland Mooring 51,1207,1131,1,0.008832362,175.7916131,-36.81974085,175.3949998,-36.26189717
Mainland Mooring 25,Mainland Mooring 51,1105,1131,5,0.044161809,175.434167,-36.82463204,175.3949998,-36.26189717
Mainland CHS 5,Mainland Mooring 51,1229,1131,2,0.017664724,173.6252551,-34.94874268,175.3949998,-36.26189717
Mainland Island 63,Mainland Mooring 51,1556,1131,1,0.008832362,175.9197145,-37.08604227,175.3949998,-36.26189717
Mainland Mooring 50,Mainland Mooring 51,1130,1131,10,0.088323618,175.4843148,-36.32646577,175.3949998,-36.26189717
Mainland Oysters 18,Mainland Mooring 51,1607,1131,1,0.008832362,174.7452518,-36.41575414,175.3949998,-36.26189717
Mainland Mooring 63,Mainland Mooring 51,1143,1131,1,0.008832362,174.6975767,-36.83036881,175.3949998,-36.26189717
Mainland Mussels 29,Mainland Mooring 51,1625,1131,3,0.026497085,175.3419631,-36.1619629,175.3949998,-36.26189717
Mainland Mooring 59,Mainland Mooring 51,1139,1131,1,0.008832362,175.0339161,-36.82694775,175.3949998,-36.26189717
Mainland Island 11,Mainland Mooring 51,1472,1131,1,0.008832362,175.8746827,-36.64255099,175.3949998,-36.26189717
Mainland Marina 4,Mainland Mooring 51,1056,1131,2,0.017664724,174.4165507,-35.81754382,175.3949998,-36.26189717
Mainland CHS 11,Mainland Mooring 51,1235,1131,4,0.035329447,175.4108473,-36.58847647,175.3949998,-36.26189717
Mainland Mooring 58,Mainland Mooring 51,1138,1131,3,0.026497085,174.9849346,-36.75476649,175.3949998,-36.26189717
Mainland Mooring 41,Mainland Mooring 51,1121,1131,1,0.008832362,174.5511198,-35.62076887,175.3949998,-36.26189717
Mainland Mooring 61,Mainland Mooring 51,1141,1131,1,0.008832362,175.1652109,-36.84364404,175.3949998,-36.26189717
Mainland Oysters 17,Mainland Mooring 51,1599,1131,2,0.017664724,175.1250922,-36.83929055,175.3949998,-36.26189717
Mainland Oysters 19,Mainland Mooring 52,1677,1132,2,0.017664724,175.6961025,-36.82228676,175.345222,-36.16394119
Mainland CHS 8,Mainland Mooring 52,1232,1132,1,0.008832362,174.4837679,-35.97259011,175.345222,-36.16394119
Mainland Mooring 62,Mainland Mooring 52,1142,1132,2,0.017664724,174.9063578,-36.88621789,175.345222,-36.16394119
Mainland Marina 14,Mainland Mooring 52,1066,1132,7,0.061826532,176.1807249,-37.667248,175.345222,-36.16394119
Mainland Mooring 46,Mainland Mooring 52,1126,1132,1,0.008832362,174.3886828,-35.39075876,175.345222,-36.16394119
Mainland Mooring 35,Mainland Mooring 52,1115,1132,4,0.035329447,174.1158118,-35.24542248,175.345222,-36.16394119
Mainland Oysters 21,Mainland Mooring 52,1683,1132,3,0.026497085,174.1287836,-35.2517752,175.345222,-36.16394119
Mainland Oysters 16,Mainland Mooring 52,1597,1132,3,0.026497085,175.1699538,-36.80293957,175.345222,-36.16394119
Mainland Mooring 26,Mainland Mooring 52,1106,1132,2,0.017664724,175.4757936,-36.7642383,175.345222,-36.16394119
Mainland Island 76,Mainland Mooring 52,1568,1132,1,0.008832362,175.3662661,-36.4419488,175.345222,-36.16394119
Mainland Island 80,Mainland Mooring 52,1572,1132,1,0.008832362,175.4070954,-36.03903241,175.345222,-36.16394119
Mainland Island 78,Mainland Mooring 52,1570,1132,2,0.017664724,175.0796397,-36.18520786,175.345222,-36.16394119
Mainland Mooring 36,Mainland Mooring 52,1116,1132,3,0.026497085,174.2344349,-35.23128279,175.345222,-36.16394119
Mainland Marina 11,Mainland Mooring 52,1063,1132,1,0.008832362,175.7063407,-36.82209969,175.345222,-36.16394119
Mainland Oysters 5,Mainland Mooring 52,1603,1132,1,0.008832362,175.4346186,-36.81816769,175.345222,-36.16394119
Mainland Island 84,Mainland Mooring 52,1477,1132,4,0.035329447,174.4612136,-35.47498265,175.345222,-36.16394119
Mainland Mooring 51,Mainland Mooring 52,1131,1132,21,0.185479597,175.3949998,-36.26189717,175.345222,-36.16394119
Mainland MR 39,Mainland Mooring 52,1223,1132,1,0.008832362,174.7452518,-36.66511713,175.345222,-36.16394119
Mainland Island 75,Mainland Mooring 52,1567,1132,1,0.008832362,174.8898796,-36.60081384,175.345222,-36.16394119
Mainland Marina 6,Mainland Mooring 52,1058,1132,11,0.09715598,174.7883551,-36.62095278,175.345222,-36.16394119
Mainland Oysters 23,Mainland Mooring 52,1685,1132,3,0.026497085,174.4599966,-35.81785382,175.345222,-36.16394119
Mainland MR 19,Mainland Mooring 52,1203,1132,5,0.044161809,174.3933379,-35.793184,175.345222,-36.16394119
Mainland Aquaculture 4,Mainland Mooring 52,1689,1132,1,0.008832362,175.4513903,-36.73294846,175.345222,-36.16394119
Mainland Mooring 54,Mainland Mooring 52,1134,1132,7,0.061826532,174.7262661,-36.49824124,175.345222,-36.16394119
Mainland MR 4,Mainland Mooring 52,1187,1132,1,0.008832362,174.7214806,-35.48802768,175.345222,-36.16394119
Mainland Mooring 60,Mainland Mooring 52,1140,1132,8,0.070658894,175.0542783,-36.77993391,175.345222,-36.16394119
Mainland Marina 4,Mainland Mooring 52,1056,1132,10,0.088323618,174.4165507,-35.81754382,175.345222,-36.16394119
Mainland Mooring 28,Mainland Mooring 52,1108,1132,157,1.386680798,175.7728926,-36.60053899,175.345222,-36.16394119
Mainland Mussels 22,Mainland Mooring 52,1632,1132,1,0.008832362,175.4674524,-36.51428026,175.345222,-36.16394119
Mainland Beach 29,Mainland Mooring 52,1395,1132,5,0.044161809,175.4821611,-36.15459448,175.345222,-36.16394119
Mainland Mooring 25,Mainland Mooring 52,1105,1132,1,0.008832362,175.434167,-36.82463204,175.345222,-36.16394119
Mainland Island 10,Mainland Mooring 52,1471,1132,1,0.008832362,175.7935763,-36.69853323,175.345222,-36.16394119
Mainland Mussels 54,Mainland Mooring 52,1694,1132,3,0.026497085,175.1696467,-36.80611424,175.345222,-36.16394119
Mainland Mussels 18,Mainland Mooring 52,1627,1132,1,0.008832362,175.4369037,-36.74994991,175.345222,-36.16394119
Mainland Mooring 58,Mainland Mooring 52,1138,1132,7,0.061826532,174.9849346,-36.75476649,175.345222,-36.16394119
Mainland Mooring 49,Mainland Mooring 52,1129,1132,3,0.026497085,174.80468,-36.30038057,175.345222,-36.16394119
Mainland Salmon 12,Mainland Mooring 52,1676,1132,7,0.061826532,174.8178135,-36.41716521,175.345222,-36.16394119
Mainland Mooring 53,Mainland Mooring 52,1133,1132,6,0.052994171,174.7427249,-36.40368021,175.345222,-36.16394119
Mainland Mooring 65,Mainland Mooring 52,1145,1132,61,0.538774068,174.8290975,-36.42373967,175.345222,-36.16394119
Mainland Marina 5,Mainland Mooring 52,1057,1132,1,0.008832362,174.735756,-36.39353753,175.345222,-36.16394119
Mainland Marina 9,Mainland Mooring 52,1061,1132,18,0.158982512,174.7806808,-36.84457157,175.345222,-36.16394119
Mainland Mooring 64,Mainland Mooring 52,1144,1132,1,0.008832362,174.79914,-36.83358315,175.345222,-36.16394119
Mainland Marina 12,Mainland Mooring 52,1064,1132,1,0.008832362,175.8601196,-37.00047603,175.345222,-36.16394119
Mainland Island 79,Mainland Mooring 52,1571,1132,2,0.017664724,175.4705181,-36.13340149,175.345222,-36.16394119
Mainland Mooring 41,Mainland Mooring 52,1121,1132,67,0.591768239,174.5511198,-35.62076887,175.345222,-36.16394119
Mainland Island 63,Mainland Mooring 52,1556,1132,3,0.026497085,175.9197145,-37.08604227,175.345222,-36.16394119
Mainland Island 12,Mainland Mooring 52,1474,1132,5,0.044161809,175.1519787,-35.93326371,175.345222,-36.16394119
Mainland Marina 8,Mainland Mooring 52,1060,1132,1,0.008832362,174.673938,-36.81816769,175.345222,-36.16394119
Mainland Mooring 27,Mainland Mooring 52,1107,1132,4,0.035329447,175.465709,-36.52258606,175.345222,-36.16394119
Mainland Mussels 58,Mainland Mooring 52,1640,1132,2,0.017664724,174.7452518,-36.39653879,175.345222,-36.16394119
Mainland Marina 10,Mainland Mooring 52,1062,1132,9,0.079491256,174.9243674,-36.88052382,175.345222,-36.16394119
Mainland Mussels 48,Mainland Mooring 52,1678,1132,1,0.008832362,175.3993694,-36.69642505,175.345222,-36.16394119
Mainland MR 3,Mainland Mooring 52,1186,1132,2,0.017664724,174.8403369,-36.35809371,175.345222,-36.16394119
Mainland Mooring 59,Mainland Mooring 52,1139,1132,2,0.017664724,175.0339161,-36.82694775,175.345222,-36.16394119
Mainland Marina 2,Mainland Mooring 52,1054,1132,1,0.008832362,174.1034276,-35.24046385,175.345222,-36.16394119
Mainland Mooring 50,Mainland Mooring 52,1130,1132,4,0.035329447,175.4843148,-36.32646577,175.345222,-36.16394119
Mainland Beach 24,Mainland Mooring 52,1390,1132,1,0.008832362,175.4841941,-36.24546418,175.345222,-36.16394119
Mainland Island 72,Mainland Mooring 52,1564,1132,2,0.017664724,175.1703413,-36.72299274,175.345222,-36.16394119
Mainland Mooring 44,Mainland Mooring 52,1124,1132,5,0.044161809,173.767753,-35.00289248,175.345222,-36.16394119
Mainland Mooring 42,Mainland Mooring 52,1122,1132,8,0.070658894,174.5217148,-35.83060401,175.345222,-36.16394119
Mainland Mooring 55,Mainland Mooring 52,1135,1132,3,0.026497085,174.7458767,-36.63214297,175.345222,-36.16394119
Mainland Mussels 29,Mainland Mooring 52,1625,1132,23,0.203144321,175.3419631,-36.1619629,175.345222,-36.16394119
Mainland Mussels 37,Mainland Mooring 52,1655,1132,4,0.035329447,175.4170709,-36.83478105,175.345222,-36.16394119
Mainland Mooring 43,Mainland Mooring 52,1123,1132,3,0.026497085,174.4161348,-35.80984226,175.345222,-36.16394119
Mainland Mooring 61,Mainland Mooring 52,1141,1132,2,0.017664724,175.1652109,-36.84364404,175.345222,-36.16394119
Mainland CHS 63,Mainland Mooring 52,1287,1132,8,0.070658894,175.4310681,-36.10812881,175.345222,-36.16394119
Mainland Oysters 22,Mainland Mooring 52,1684,1132,1,0.008832362,174.222284,-35.22000934,175.345222,-36.16394119
Mainland Marina 3,Mainland Mooring 52,1055,1132,4,0.035329447,174.5550817,-35.60459378,175.345222,-36.16394119
Mainland Island 83,Mainland Mooring 52,1574,1132,1,0.008832362,174.5863753,-35.82879572,175.345222,-36.16394119
Mainland Oysters 17,Mainland Mooring 52,1599,1132,2,0.017664724,175.1250922,-36.83929055,175.345222,-36.16394119
Mainland Marina 1,Mainland Mooring 52,1053,1132,1,0.008832362,173.7419182,-35.06394306,175.345222,-36.16394119
Mainland CHS 11,Mainland Mooring 52,1235,1132,1,0.008832362,175.4108473,-36.58847647,175.345222,-36.16394119
Mainland Oysters 10,Mainland Mooring 52,1649,1132,1,0.008832362,172.9631736,-34.53600193,175.345222,-36.16394119
Mainland Marina 5,Mainland Mooring 53,1057,1133,2,0.017664724,174.735756,-36.39353753,174.7427249,-36.40368021
Mainland Mussels 37,Mainland Mooring 53,1655,1133,1,0.008832362,175.4170709,-36.83478105,174.7427249,-36.40368021
Mainland Mooring 58,Mainland Mooring 53,1138,1133,1,0.008832362,174.9849346,-36.75476649,174.7427249,-36.40368021
Mainland Mooring 50,Mainland Mooring 53,1130,1133,1,0.008832362,175.4843148,-36.32646577,174.7427249,-36.40368021
Mainland Oysters 17,Mainland Mooring 53,1599,1133,1,0.008832362,175.1250922,-36.83929055,174.7427249,-36.40368021
Mainland Mooring 61,Mainland Mooring 53,1141,1133,1,0.008832362,175.1652109,-36.84364404,174.7427249,-36.40368021
Mainland Mussels 29,Mainland Mooring 53,1625,1133,1,0.008832362,175.3419631,-36.1619629,174.7427249,-36.40368021
Mainland Mooring 52,Mainland Mooring 53,1132,1133,2,0.017664724,175.345222,-36.16394119,174.7427249,-36.40368021
Mainland Mooring 51,Mainland Mooring 53,1131,1133,1,0.008832362,175.3949998,-36.26189717,174.7427249,-36.40368021
Mainland Mooring 49,Mainland Mooring 53,1129,1133,2,0.017664724,174.80468,-36.30038057,174.7427249,-36.40368021
Mainland Salmon 12,Mainland Mooring 53,1676,1133,2,0.017664724,174.8178135,-36.41716521,174.7427249,-36.40368021
Mainland Mooring 65,Mainland Mooring 53,1145,1133,5,0.044161809,174.8290975,-36.42373967,174.7427249,-36.40368021
Mainland Mooring 54,Mainland Mooring 53,1134,1133,1,0.008832362,174.7262661,-36.49824124,174.7427249,-36.40368021
Mainland Mussels 58,Mainland Mooring 53,1640,1133,2,0.017664724,174.7452518,-36.39653879,174.7427249,-36.40368021
Mainland CHS 11,Mainland Mooring 53,1235,1133,1,0.008832362,175.4108473,-36.58847647,174.7427249,-36.40368021
Mainland Mooring 52,Mainland Mooring 54,1132,1134,4,0.035329447,175.345222,-36.16394119,174.7262661,-36.49824124
Mainland Island 75,Mainland Mooring 54,1567,1134,4,0.035329447,174.8898796,-36.60081384,174.7262661,-36.49824124
Mainland Oysters 16,Mainland Mooring 54,1597,1134,1,0.008832362,175.1699538,-36.80293957,174.7262661,-36.49824124
Mainland Mooring 59,Mainland Mooring 54,1139,1134,1,0.008832362,175.0339161,-36.82694775,174.7262661,-36.49824124
Mainland Marina 9,Mainland Mooring 54,1061,1134,5,0.044161809,174.7806808,-36.84457157,174.7262661,-36.49824124
Mainland Marina 6,Mainland Mooring 54,1058,1134,4,0.035329447,174.7883551,-36.62095278,174.7262661,-36.49824124
Mainland Mooring 65,Mainland Mooring 54,1145,1134,20,0.176647235,174.8290975,-36.42373967,174.7262661,-36.49824124
Mainland Oysters 18,Mainland Mooring 54,1607,1134,4,0.035329447,174.7452518,-36.41575414,174.7262661,-36.49824124
Mainland Mooring 58,Mainland Mooring 54,1138,1134,2,0.017664724,174.9849346,-36.75476649,174.7262661,-36.49824124
Mainland Oysters 1,Mainland Mooring 54,1596,1134,9,0.079491256,174.7276899,-36.49169211,174.7262661,-36.49824124
Mainland Salmon 12,Mainland Mooring 54,1676,1134,5,0.044161809,174.8178135,-36.41716521,174.7262661,-36.49824124
Mainland Mooring 62,Mainland Mooring 54,1142,1134,2,0.017664724,174.9063578,-36.88621789,174.7262661,-36.49824124
Mainland CHS 12,Mainland Mooring 54,1236,1134,1,0.008832362,175.5534749,-36.58847647,174.7262661,-36.49824124
Mainland Beach 29,Mainland Mooring 54,1395,1134,1,0.008832362,175.4821611,-36.15459448,174.7262661,-36.49824124
Mainland Mooring 63,Mainland Mooring 54,1143,1134,1,0.008832362,174.6975767,-36.83036881,174.7262661,-36.49824124
Mainland Island 78,Mainland Mooring 55,1570,1135,1,0.008832362,175.0796397,-36.18520786,174.7458767,-36.63214297
Mainland Mooring 58,Mainland Mooring 55,1138,1135,2,0.017664724,174.9849346,-36.75476649,174.7458767,-36.63214297
Mainland Island 75,Mainland Mooring 55,1567,1135,1,0.008832362,174.8898796,-36.60081384,174.7458767,-36.63214297
Mainland Marina 6,Mainland Mooring 55,1058,1135,3,0.026497085,174.7883551,-36.62095278,174.7458767,-36.63214297
Mainland Marina 9,Mainland Mooring 55,1061,1135,6,0.052994171,174.7806808,-36.84457157,174.7458767,-36.63214297
Mainland CHS 12,Mainland Mooring 55,1236,1135,1,0.008832362,175.5534749,-36.58847647,174.7458767,-36.63214297
Mainland Marina 5,Mainland Mooring 55,1057,1135,1,0.008832362,174.735756,-36.39353753,174.7458767,-36.63214297
Mainland Mussels 3,Mainland Mooring 55,1608,1135,1,0.008832362,175.066164,-36.83727495,174.7458767,-36.63214297
Mainland Mooring 52,Mainland Mooring 55,1132,1135,1,0.008832362,175.345222,-36.16394119,174.7458767,-36.63214297
Mainland Oysters 1,Mainland Mooring 55,1596,1135,1,0.008832362,174.7276899,-36.49169211,174.7458767,-36.63214297
Mainland Salmon 12,Mainland Mooring 55,1676,1135,1,0.008832362,174.8178135,-36.41716521,174.7458767,-36.63214297
Mainland Mussels 3,Mainland Mooring 57,1608,1137,1,0.008832362,175.066164,-36.83727495,175.1695681,-36.93554243
Mainland MR 39,Mainland Mooring 57,1223,1137,1,0.008832362,174.7452518,-36.66511713,175.1695681,-36.93554243
Mainland Mussels 37,Mainland Mooring 57,1655,1137,1,0.008832362,175.4170709,-36.83478105,175.1695681,-36.93554243
Mainland Mooring 62,Mainland Mooring 58,1142,1138,16,0.141317788,174.9063578,-36.88621789,174.9849346,-36.75476649
Mainland Mooring 26,Mainland Mooring 58,1106,1138,1,0.008832362,175.4757936,-36.7642383,174.9849346,-36.75476649
Mainland Aquaculture 4,Mainland Mooring 58,1689,1138,2,0.017664724,175.4513903,-36.73294846,174.9849346,-36.75476649
Mainland Oysters 16,Mainland Mooring 58,1597,1138,18,0.158982512,175.1699538,-36.80293957,174.9849346,-36.75476649
Mainland Marina 9,Mainland Mooring 58,1061,1138,66,0.582935877,174.7806808,-36.84457157,174.9849346,-36.75476649
Mainland Mooring 28,Mainland Mooring 58,1108,1138,1,0.008832362,175.7728926,-36.60053899,174.9849346,-36.75476649
Mainland Mooring 51,Mainland Mooring 58,1131,1138,1,0.008832362,175.3949998,-36.26189717,174.9849346,-36.75476649
Mainland Oysters 17,Mainland Mooring 58,1599,1138,2,0.017664724,175.1250922,-36.83929055,174.9849346,-36.75476649
Mainland Marina 10,Mainland Mooring 58,1062,1138,36,0.317965024,174.9243674,-36.88052382,174.9849346,-36.75476649
Mainland Mooring 32,Mainland Mooring 58,1112,1138,1,0.008832362,175.8764112,-37.19695687,174.9849346,-36.75476649
Mainland Mooring 54,Mainland Mooring 58,1134,1138,3,0.026497085,174.7262661,-36.49824124,174.9849346,-36.75476649
Mainland MR 19,Mainland Mooring 58,1203,1138,1,0.008832362,174.3933379,-35.793184,174.9849346,-36.75476649
Mainland Mooring 55,Mainland Mooring 58,1135,1138,4,0.035329447,174.7458767,-36.63214297,174.9849346,-36.75476649
Mainland Marina 8,Mainland Mooring 58,1060,1138,7,0.061826532,174.673938,-36.81816769,174.9849346,-36.75476649
Mainland Island 84,Mainland Mooring 58,1477,1138,2,0.017664724,174.4612136,-35.47498265,174.9849346,-36.75476649
Mainland Marina 4,Mainland Mooring 58,1056,1138,1,0.008832362,174.4165507,-35.81754382,174.9849346,-36.75476649
Mainland Mussels 3,Mainland Mooring 58,1608,1138,12,0.105988341,175.066164,-36.83727495,174.9849346,-36.75476649
Mainland Mooring 63,Mainland Mooring 58,1143,1138,20,0.176647235,174.6975767,-36.83036881,174.9849346,-36.75476649
Mainland CHS 63,Mainland Mooring 58,1287,1138,1,0.008832362,175.4310681,-36.10812881,174.9849346,-36.75476649
