from,to,fromnID,tonID,vessels,Perc_tot,xx,yx,xy,yy
Mainland Oysters 16,Mainland Mooring 60,1597,1140,14,0.209486757,175.1699538,-36.80293957,175.0542783,-36.77993391
Mainland Mooring 26,Mainland Mooring 60,1106,1140,6,0.089780039,175.4757936,-36.7642383,175.0542783,-36.77993391
Mainland Mooring 25,Mainland Mooring 60,1105,1140,1,0.01496334,175.434167,-36.82463204,175.0542783,-36.77993391
Mainland Mooring 64,Mainland Mooring 60,1144,1140,4,0.059853359,174.79914,-36.83358315,175.0542783,-36.77993391
Mainland Mussels 54,Mainland Mooring 60,1694,1140,5,0.074816699,175.1696467,-36.80611424,175.0542783,-36.77993391
Mainland Mooring 52,Mainland Mooring 60,1132,1140,5,0.074816699,175.345222,-36.16394119,175.0542783,-36.77993391
Mainland Mooring 50,Mainland Mooring 60,1130,1140,26,0.389046835,175.4843148,-36.32646577,175.0542783,-36.77993391
Mainland Mooring 65,Mainland Mooring 60,1145,1140,7,0.104743379,174.8290975,-36.42373967,175.0542783,-36.77993391
Mainland Mooring 51,Mainland Mooring 60,1131,1140,1,0.01496334,175.3949998,-36.26189717,175.0542783,-36.77993391
Mainland Salmon 12,Mainland Mooring 60,1676,1140,6,0.089780039,174.8178135,-36.41716521,175.0542783,-36.77993391
Mainland Mooring 25,Mainland Mooring 61,1105,1141,13,0.194523418,175.434167,-36.82463204,175.1652109,-36.84364404
Mainland Mooring 50,Mainland Mooring 61,1130,1141,1,0.01496334,175.4843148,-36.32646577,175.1652109,-36.84364404
Mainland Mooring 64,Mainland Mooring 61,1144,1141,31,0.463863534,174.79914,-36.83358315,175.1652109,-36.84364404
Mainland Mooring 27,Mainland Mooring 61,1107,1141,1,0.01496334,175.465709,-36.52258606,175.1652109,-36.84364404
Mainland Mooring 28,Mainland Mooring 61,1108,1141,2,0.02992668,175.7728926,-36.60053899,175.1652109,-36.84364404
Mainland Mooring 52,Mainland Mooring 61,1132,1141,1,0.01496334,175.345222,-36.16394119,175.1652109,-36.84364404
Mainland Mooring 51,Mainland Mooring 61,1131,1141,1,0.01496334,175.3949998,-36.26189717,175.1652109,-36.84364404
Mainland Mooring 46,Mainland Mooring 61,1126,1141,1,0.01496334,174.3886828,-35.39075876,175.1652109,-36.84364404
Mainland Mooring 62,Mainland Mooring 61,1142,1141,10,0.149633398,174.9063578,-36.88621789,175.1652109,-36.84364404
Mainland Mooring 26,Mainland Mooring 61,1106,1141,10,0.149633398,175.4757936,-36.7642383,175.1652109,-36.84364404
Mainland Oysters 16,Mainland Mooring 61,1597,1141,17,0.254376777,175.1699538,-36.80293957,175.1652109,-36.84364404
Mainland Mussels 54,Mainland Mooring 61,1694,1141,7,0.104743379,175.1696467,-36.80611424,175.1652109,-36.84364404
Mainland Mooring 51,Mainland Mooring 62,1131,1142,1,0.01496334,175.3949998,-36.26189717,174.9063578,-36.88621789
Mainland Mooring 36,Mainland Mooring 62,1116,1142,2,0.02992668,174.2344349,-35.23128279,174.9063578,-36.88621789
Mainland Mooring 58,Mainland Mooring 62,1138,1142,23,0.344156816,174.9849346,-36.75476649,174.9063578,-36.88621789
Mainland Mooring 28,Mainland Mooring 62,1108,1142,1,0.01496334,175.7728926,-36.60053899,174.9063578,-36.88621789
Mainland Mooring 65,Mainland Mooring 62,1145,1142,11,0.164596738,174.8290975,-36.42373967,174.9063578,-36.88621789
Mainland Mooring 61,Mainland Mooring 62,1141,1142,8,0.119706719,175.1652109,-36.84364404,174.9063578,-36.88621789
Mainland Mussels 3,Mainland Mooring 63,1608,1143,5,0.074816699,175.066164,-36.83727495,174.6975767,-36.83036881
Mainland Mooring 36,Mainland Mooring 63,1116,1143,1,0.01496334,174.2344349,-35.23128279,174.6975767,-36.83036881
Mainland Mooring 50,Mainland Mooring 63,1130,1143,1,0.01496334,175.4843148,-36.32646577,174.6975767,-36.83036881
Mainland Mussels 54,Mainland Mooring 64,1694,1144,3,0.044890019,175.1696467,-36.80611424,174.79914,-36.83358315
Mainland Mooring 50,Mainland Mooring 64,1130,1144,2,0.02992668,175.4843148,-36.32646577,174.79914,-36.83358315
Mainland Oysters 1,Mainland Mooring 64,1596,1144,2,0.02992668,174.7276899,-36.49169211,174.79914,-36.83358315
Mainland Salmon 12,Mainland Mooring 64,1676,1144,5,0.074816699,174.8178135,-36.41716521,174.79914,-36.83358315
Mainland Oysters 22,Mainland Mooring 64,1684,1144,1,0.01496334,174.222284,-35.22000934,174.79914,-36.83358315
Mainland Mooring 58,Mainland Mooring 64,1138,1144,38,0.568606913,174.9849346,-36.75476649,174.79914,-36.83358315
Mainland Mooring 28,Mainland Mooring 64,1108,1144,2,0.02992668,175.7728926,-36.60053899,174.79914,-36.83358315
Mainland Mooring 36,Mainland Mooring 64,1116,1144,3,0.044890019,174.2344349,-35.23128279,174.79914,-36.83358315
Mainland Mooring 65,Mainland Mooring 64,1145,1144,12,0.179560078,174.8290975,-36.42373967,174.79914,-36.83358315
Mainland Oysters 16,Mainland Mooring 65,1597,1145,5,0.074816699,175.1699538,-36.80293957,174.8290975,-36.42373967
Mainland Mooring 26,Mainland Mooring 65,1106,1145,7,0.104743379,175.4757936,-36.7642383,174.8290975,-36.42373967
Mainland CHS 7,Mainland Mooring 65,1231,1145,1,0.01496334,174.578853,-35.74037133,174.8290975,-36.42373967
Mainland Beach 70,Mainland Mooring 65,1437,1145,1,0.01496334,174.578853,-35.81785382,174.8290975,-36.42373967
Mainland Mooring 51,Mainland Mooring 65,1131,1145,9,0.134670058,175.3949998,-36.26189717,174.8290975,-36.42373967
Mainland Mooring 50,Mainland Mooring 65,1130,1145,4,0.059853359,175.4843148,-36.32646577,174.8290975,-36.42373967
Mainland Mooring 54,Mainland Mooring 65,1134,1145,29,0.433936855,174.7262661,-36.49824124,174.8290975,-36.42373967
Mainland Mooring 45,Mainland Mooring 65,1125,1145,1,0.01496334,173.9259023,-35.02296557,174.8290975,-36.42373967
Mainland MR 3,Mainland Mooring 65,1186,1145,1,0.01496334,174.8403369,-36.35809371,174.8290975,-36.42373967
Mainland Mooring 52,Mainland Mooring 65,1132,1145,39,0.583570253,175.345222,-36.16394119,174.8290975,-36.42373967
Mainland Oysters 1,Mainland Mooring 65,1596,1145,18,0.269340117,174.7276899,-36.49169211,174.8290975,-36.42373967
Mainland Mooring 58,Mainland Mooring 65,1138,1145,23,0.344156816,174.9849346,-36.75476649,174.8290975,-36.42373967
Mainland Island 79,Mainland Mooring 65,1571,1145,2,0.02992668,175.4705181,-36.13340149,174.8290975,-36.42373967
Mainland Oysters 23,Mainland Mooring 65,1685,1145,1,0.01496334,174.4599966,-35.81785382,174.8290975,-36.42373967
Mainland Island 78,Mainland Mooring 65,1570,1145,1,0.01496334,175.0796397,-36.18520786,174.8290975,-36.42373967
Mainland Marina 9,Mainland Mooring 65,1061,1145,86,1.286847224,174.7806808,-36.84457157,174.8290975,-36.42373967
Mainland Mooring 27,Mainland Mooring 65,1107,1145,4,0.059853359,175.465709,-36.52258606,174.8290975,-36.42373967
Mainland Mooring 47,Mainland Mooring 65,1127,1145,1,0.01496334,174.3411403,-35.3128583,174.8290975,-36.42373967
Mainland Mussels 29,Mainland Mooring 65,1625,1145,9,0.134670058,175.3419631,-36.1619629,174.8290975,-36.42373967
Mainland Mooring 59,Mainland Mooring 65,1139,1145,13,0.194523418,175.0339161,-36.82694775,174.8290975,-36.42373967
Mainland Island 63,Mainland Mooring 65,1556,1145,1,0.01496334,175.9197145,-37.08604227,174.8290975,-36.42373967
Mainland Mooring 28,Mainland Mooring 65,1108,1145,2,0.02992668,175.7728926,-36.60053899,174.8290975,-36.42373967
Mainland Mooring 25,Mainland Mooring 65,1105,1145,4,0.059853359,175.434167,-36.82463204,174.8290975,-36.42373967
Mainland Mooring 41,Mainland Mooring 65,1121,1145,3,0.044890019,174.5511198,-35.62076887,174.8290975,-36.42373967
Mainland Mooring 64,Mainland Mooring 65,1144,1145,8,0.119706719,174.79914,-36.83358315,174.8290975,-36.42373967
Mainland Mooring 36,Mainland Mooring 65,1116,1145,20,0.299266796,174.2344349,-35.23128279,174.8290975,-36.42373967
Mainland Island 63,Mainland Mooring 7,1556,1087,1,0.01496334,175.9197145,-37.08604227,175.9785278,-37.48899576
Mainland Island 63,Mainland Mooring 8,1556,1088,1,0.01496334,175.9197145,-37.08604227,176.0536736,-37.63516661
Mainland Island 63,Mainland Mooring 9,1556,1089,1,0.01496334,175.9197145,-37.08604227,176.1834135,-37.66859873
Mainland MR 2,Mainland Mooring 9,1185,1089,1,0.01496334,176.2608625,-37.26126482,176.1834135,-37.66859873
Mainland Mussels 29,Mainland Mooring 9,1625,1089,1,0.01496334,175.3419631,-36.1619629,176.1834135,-37.66859873
Mainland Island 10,Mainland Mooring 9,1471,1089,1,0.01496334,175.7935763,-36.69853323,176.1834135,-37.66859873
Mainland Mooring 28,Mainland Mooring 9,1108,1089,2,0.02992668,175.7728926,-36.60053899,176.1834135,-37.66859873
Mainland Mooring 32,Mainland Mooring 9,1112,1089,5,0.074816699,175.8764112,-37.19695687,176.1834135,-37.66859873
Mainland Mooring 36,Mainland MR 19,1116,1203,2,0.02992668,174.2344349,-35.23128279,174.3933379,-35.793184
Mainland MR 37,Mainland MR 19,1221,1203,1,0.01496334,174.7947224,-36.26481851,174.3933379,-35.793184
Mainland CHS 8,Mainland MR 19,1232,1203,1,0.01496334,174.4837679,-35.97259011,174.3933379,-35.793184
Mainland Mooring 52,Mainland MR 19,1132,1203,6,0.089780039,175.345222,-36.16394119,174.3933379,-35.793184
Mainland Mooring 51,Mainland MR 19,1131,1203,1,0.01496334,175.3949998,-36.26189717,174.3933379,-35.793184
Mainland Island 63,Mainland MR 2,1556,1185,7,0.104743379,175.9197145,-37.08604227,176.2608625,-37.26126482
Mainland Mooring 28,Mainland MR 2,1108,1185,2,0.02992668,175.7728926,-36.60053899,176.2608625,-37.26126482
Mainland Mooring 32,Mainland MR 2,1112,1185,1,0.01496334,175.8764112,-37.19695687,176.2608625,-37.26126482
Mainland Mooring 51,Mainland MR 2,1131,1185,1,0.01496334,175.3949998,-36.26189717,176.2608625,-37.26126482
Mainland Marina 11,Mainland MR 2,1063,1185,37,0.553643573,175.7063407,-36.82209969,176.2608625,-37.26126482
Mainland Oysters 19,Mainland MR 2,1677,1185,1,0.01496334,175.6961025,-36.82228676,176.2608625,-37.26126482
Mainland Mussels 29,Mainland MR 23,1625,1207,6,0.089780039,175.3419631,-36.1619629,175.7916131,-36.81974085
Mainland Mooring 30,Mainland MR 23,1110,1207,1,0.01496334,175.7147573,-36.82193521,175.7916131,-36.81974085
Mainland Mooring 65,Mainland MR 3,1145,1186,1,0.01496334,174.8290975,-36.42373967,174.8403369,-36.35809371
Mainland Mooring 51,Mainland MR 37,1131,1221,1,0.01496334,175.3949998,-36.26189717,174.7947224,-36.26481851
Mainland Mooring 50,Mainland MR 38,1130,1222,1,0.01496334,175.4843148,-36.32646577,174.6789778,-36.8681218
Mainland Salmon 12,Mainland MR 39,1676,1223,1,0.01496334,174.8178135,-36.41716521,174.7452518,-36.66511713
Mainland Mooring 51,Mainland MR 39,1131,1223,1,0.01496334,175.3949998,-36.26189717,174.7452518,-36.66511713
Mainland Mooring 46,Mainland MR 4,1126,1187,2,0.02992668,174.3886828,-35.39075876,174.7214806,-35.48802768
Mainland Mooring 52,Mainland MR 4,1132,1187,2,0.02992668,175.345222,-36.16394119,174.7214806,-35.48802768
Mainland Mooring 42,Mainland MR 4,1122,1187,6,0.089780039,174.5217148,-35.83060401,174.7214806,-35.48802768
Mainland Mooring 47,Mainland MR 4,1127,1187,1,0.01496334,174.3411403,-35.3128583,174.7214806,-35.48802768
Mainland Oysters 22,Mainland MR 4,1684,1187,1,0.01496334,174.222284,-35.22000934,174.7214806,-35.48802768
Mainland Mooring 36,Mainland MR 4,1116,1187,2,0.02992668,174.2344349,-35.23128279,174.7214806,-35.48802768
Mainland Mooring 51,Mainland Mussels 18,1131,1627,1,0.01496334,175.3949998,-36.26189717,175.4369037,-36.74994991
Mainland Mussels 48,Mainland Mussels 18,1678,1627,4,0.059853359,175.3993694,-36.69642505,175.4369037,-36.74994991
Mainland Mooring 28,Mainland Mussels 19,1108,1628,1,0.01496334,175.7728926,-36.60053899,175.6247887,-36.66511713
Mainland Marina 12,Mainland Mussels 19,1064,1628,1,0.01496334,175.8601196,-37.00047603,175.6247887,-36.66511713
Mainland Mooring 27,Mainland Mussels 19,1107,1628,2,0.02992668,175.465709,-36.52258606,175.6247887,-36.66511713
Mainland Oysters 9,Mainland Mussels 22,1645,1632,1,0.01496334,175.6406363,-36.70426233,175.4674524,-36.51428026
Mainland Mooring 28,Mainland Mussels 22,1108,1632,5,0.074816699,175.7728926,-36.60053899,175.4674524,-36.51428026
Mainland Island 76,Mainland Mussels 22,1568,1632,2,0.02992668,175.3662661,-36.4419488,175.4674524,-36.51428026
Mainland Island 79,Mainland Mussels 29,1571,1625,2,0.02992668,175.4705181,-36.13340149,175.3419631,-36.1619629
Mainland Mooring 28,Mainland Mussels 29,1108,1625,32,0.478826874,175.7728926,-36.60053899,175.3419631,-36.1619629
Mainland Marina 1,Mainland Mussels 29,1053,1625,1,0.01496334,173.7419182,-35.06394306,175.3419631,-36.1619629
Mainland Island 82,Mainland Mussels 29,1475,1625,7,0.104743379,175.1045345,-35.91000549,175.3419631,-36.1619629
Mainland Mooring 52,Mainland Mussels 29,1132,1625,20,0.299266796,175.345222,-36.16394119,175.3419631,-36.1619629
Mainland Mooring 51,Mainland Mussels 29,1131,1625,6,0.089780039,175.3949998,-36.26189717,175.3419631,-36.1619629
Mainland Mooring 41,Mainland Mussels 29,1121,1625,2,0.02992668,174.5511198,-35.62076887,175.3419631,-36.1619629
Mainland CHS 63,Mainland Mussels 29,1287,1625,2,0.02992668,175.4310681,-36.10812881,175.3419631,-36.1619629
Mainland Beach 29,Mainland Mussels 29,1395,1625,1,0.01496334,175.4821611,-36.15459448,175.3419631,-36.1619629
Mainland Island 75,Mainland Mussels 3,1567,1608,1,0.01496334,174.8898796,-36.60081384,175.066164,-36.83727495
Mainland Mooring 61,Mainland Mussels 3,1141,1608,5,0.074816699,175.1652109,-36.84364404,175.066164,-36.83727495
Mainland Oysters 16,Mainland Mussels 3,1597,1608,5,0.074816699,175.1699538,-36.80293957,175.066164,-36.83727495
Mainland Mooring 51,Mainland Mussels 3,1131,1608,1,0.01496334,175.3949998,-36.26189717,175.066164,-36.83727495
Mainland Mooring 28,Mainland Mussels 36,1108,1644,1,0.01496334,175.7728926,-36.60053899,175.4156267,-36.9193918
Mainland Mooring 51,Mainland Mussels 36,1131,1644,1,0.01496334,175.3949998,-36.26189717,175.4156267,-36.9193918
Mainland Mooring 58,Mainland Mussels 37,1138,1655,4,0.059853359,174.9849346,-36.75476649,175.4170709,-36.83478105
Mainland Aquaculture 4,Mainland Mussels 37,1689,1655,1,0.01496334,175.4513903,-36.73294846,175.4170709,-36.83478105
Mainland Mooring 44,Mainland Mussels 45,1124,1669,1,0.01496334,173.767753,-35.00289248,173.167434,-34.80671724
Mainland Beach 29,Mainland Mussels 48,1395,1678,1,0.01496334,175.4821611,-36.15459448,175.3993694,-36.69642505
Mainland CHS 11,Mainland Mussels 48,1235,1678,3,0.044890019,175.4108473,-36.58847647,175.3993694,-36.69642505
Mainland Mooring 51,Mainland Mussels 48,1131,1678,2,0.02992668,175.3949998,-36.26189717,175.3993694,-36.69642505
Mainland Salmon 12,Mainland Mussels 54,1676,1694,1,0.01496334,174.8178135,-36.41716521,175.1696467,-36.80611424
Mainland Island 11,Mainland Mussels 54,1472,1694,1,0.01496334,175.8746827,-36.64255099,175.1696467,-36.80611424
Mainland Mussels 48,Mainland Mussels 54,1678,1694,1,0.01496334,175.3993694,-36.69642505,175.1696467,-36.80611424
Mainland Aquaculture 4,Mainland Mussels 54,1689,1694,1,0.01496334,175.4513903,-36.73294846,175.1696467,-36.80611424
Mainland Mooring 51,Mainland Mussels 54,1131,1694,1,0.01496334,175.3949998,-36.26189717,175.1696467,-36.80611424
Mainland Oysters 16,Mainland Mussels 54,1597,1694,8,0.119706719,175.1699538,-36.80293957,175.1696467,-36.80611424
Mainland Mooring 25,Mainland Mussels 54,1105,1694,21,0.314230136,175.434167,-36.82463204,175.1696467,-36.80611424
Mainland Mooring 52,Mainland Oysters 1,1132,1596,2,0.02992668,175.345222,-36.16394119,174.7276899,-36.49169211
Mainland Mooring 58,Mainland Oysters 1,1138,1596,4,0.059853359,174.9849346,-36.75476649,174.7276899,-36.49169211
Mainland Mooring 50,Mainland Oysters 1,1130,1596,1,0.01496334,175.4843148,-36.32646577,174.7276899,-36.49169211
Mainland Mooring 65,Mainland Oysters 1,1145,1596,24,0.359120156,174.8290975,-36.42373967,174.7276899,-36.49169211
Mainland Mooring 51,Mainland Oysters 1,1131,1596,3,0.044890019,175.3949998,-36.26189717,174.7276899,-36.49169211
Mainland Aquaculture 3,Mainland Oysters 12,1679,1663,11,0.164596738,174.091542,-35.22973932,174.0151343,-35.11777579
Mainland Mooring 44,Mainland Oysters 12,1124,1663,1,0.01496334,173.767753,-35.00289248,174.0151343,-35.11777579
Mainland Oysters 21,Mainland Oysters 12,1683,1663,9,0.134670058,174.1287836,-35.2517752,174.0151343,-35.11777579
Mainland Mooring 37,Mainland Oysters 12,1117,1663,1,0.01496334,174.0281519,-35.11777579,174.0151343,-35.11777579
Mainland Mooring 36,Mainland Oysters 12,1116,1663,7,0.104743379,174.2344349,-35.23128279,174.0151343,-35.11777579
Mainland Mooring 65,Mainland Oysters 12,1145,1663,1,0.01496334,174.8290975,-36.42373967,174.0151343,-35.11777579
Mainland Beach 75,Mainland Oysters 14,1444,1666,1,0.01496334,173.388053,-34.80824802,173.3179956,-34.90895024
Mainland Marina 1,Mainland Oysters 14,1053,1666,1,0.01496334,173.7419182,-35.06394306,173.3179956,-34.90895024
Mainland Mooring 51,Mainland Oysters 16,1131,1597,2,0.02992668,175.3949998,-36.26189717,175.1699538,-36.80293957
Mainland Mooring 58,Mainland Oysters 16,1138,1597,18,0.269340117,174.9849346,-36.75476649,175.1699538,-36.80293957
Mainland Mooring 25,Mainland Oysters 16,1105,1597,11,0.164596738,175.434167,-36.82463204,175.1699538,-36.80293957
Mainland Mooring 28,Mainland Oysters 16,1108,1597,1,0.01496334,175.7728926,-36.60053899,175.1699538,-36.80293957
Mainland Mooring 65,Mainland Oysters 16,1145,1597,11,0.164596738,174.8290975,-36.42373967,175.1699538,-36.80293957
Mainland Aquaculture 4,Mainland Oysters 16,1689,1597,4,0.059853359,175.4513903,-36.73294846,175.1699538,-36.80293957
Mainland Mooring 50,Mainland Oysters 16,1130,1597,3,0.044890019,175.4843148,-36.32646577,175.1699538,-36.80293957
Mainland Marina 10,Mainland Oysters 16,1062,1597,9,0.134670058,174.9243674,-36.88052382,175.1699538,-36.80293957
Mainland Oysters 17,Mainland Oysters 16,1599,1597,5,0.074816699,175.1250922,-36.83929055,175.1699538,-36.80293957
Mainland CHS 11,Mainland Oysters 16,1235,1597,1,0.01496334,175.4108473,-36.58847647,175.1699538,-36.80293957
Mainland Marina 6,Mainland Oysters 16,1058,1597,8,0.119706719,174.7883551,-36.62095278,175.1699538,-36.80293957
Mainland Mooring 27,Mainland Oysters 16,1107,1597,5,0.074816699,175.465709,-36.52258606,175.1699538,-36.80293957
Mainland Mooring 59,Mainland Oysters 17,1139,1599,6,0.089780039,175.0339161,-36.82694775,175.1250922,-36.83929055
Mainland Mooring 28,Mainland Oysters 17,1108,1599,1,0.01496334,175.7728926,-36.60053899,175.1250922,-36.83929055
Mainland Mooring 51,Mainland Oysters 17,1131,1599,2,0.02992668,175.3949998,-36.26189717,175.1250922,-36.83929055
Mainland Mooring 65,Mainland Oysters 18,1145,1607,5,0.074816699,174.8290975,-36.42373967,174.7452518,-36.41575414
Mainland Beach 10,Mainland Oysters 19,1376,1677,5,0.074816699,175.7914444,-36.69344444,175.6961025,-36.82228676
Mainland Mooring 52,Mainland Oysters 19,1132,1677,1,0.01496334,175.345222,-36.16394119,175.6961025,-36.82228676
Mainland Mooring 28,Mainland Oysters 19,1108,1677,6,0.089780039,175.7728926,-36.60053899,175.6961025,-36.82228676
Mainland Mooring 44,Mainland Oysters 21,1124,1683,8,0.119706719,173.767753,-35.00289248,174.1287836,-35.2517752
Mainland Mooring 58,Mainland Oysters 21,1138,1683,1,0.01496334,174.9849346,-36.75476649,174.1287836,-35.2517752
Mainland Mooring 35,Mainland Oysters 21,1115,1683,16,0.239413437,174.1158118,-35.24542248,174.1287836,-35.2517752
Mainland Mooring 50,Mainland Oysters 21,1130,1683,1,0.01496334,175.4843148,-36.32646577,174.1287836,-35.2517752
Mainland Mooring 28,Mainland Oysters 21,1108,1683,1,0.01496334,175.7728926,-36.60053899,174.1287836,-35.2517752
Mainland Mooring 47,Mainland Oysters 21,1127,1683,39,0.583570253,174.3411403,-35.3128583,174.1287836,-35.2517752
Mainland Island 84,Mainland Oysters 21,1477,1683,36,0.538680233,174.4612136,-35.47498265,174.1287836,-35.2517752
Mainland Mooring 52,Mainland Oysters 21,1132,1683,4,0.059853359,175.345222,-36.16394119,174.1287836,-35.2517752
Mainland Mooring 41,Mainland Oysters 21,1121,1683,33,0.493790214,174.5511198,-35.62076887,174.1287836,-35.2517752
Mainland Aquaculture 3,Mainland Oysters 21,1679,1683,76,1.137213826,174.091542,-35.22973932,174.1287836,-35.2517752
Mainland Mooring 49,Mainland Oysters 21,1129,1683,3,0.044890019,174.80468,-36.30038057,174.1287836,-35.2517752
Mainland Oysters 12,Mainland Oysters 21,1663,1683,1,0.01496334,174.0151343,-35.11777579,174.1287836,-35.2517752
Mainland Mooring 36,Mainland Oysters 21,1116,1683,40,0.598533593,174.2344349,-35.23128279,174.1287836,-35.2517752
Mainland Oysters 22,Mainland Oysters 21,1684,1683,58,0.867873709,174.222284,-35.22000934,174.1287836,-35.2517752
Mainland Mooring 36,Mainland Oysters 22,1116,1684,42,0.628460272,174.2344349,-35.23128279,174.222284,-35.22000934
Mainland Mooring 28,Mainland Oysters 22,1108,1684,1,0.01496334,175.7728926,-36.60053899,174.222284,-35.22000934
Mainland Mooring 45,Mainland Oysters 22,1125,1684,1,0.01496334,173.9259023,-35.02296557,174.222284,-35.22000934
Mainland Salmon 12,Mainland Oysters 22,1676,1684,1,0.01496334,174.8178135,-36.41716521,174.222284,-35.22000934
Mainland Mooring 46,Mainland Oysters 22,1126,1684,3,0.044890019,174.3886828,-35.39075876,174.222284,-35.22000934
Mainland Mooring 50,Mainland Oysters 22,1130,1684,1,0.01496334,175.4843148,-36.32646577,174.222284,-35.22000934
Mainland Mooring 51,Mainland Oysters 22,1131,1684,2,0.02992668,175.3949998,-36.26189717,174.222284,-35.22000934
Mainland Oysters 21,Mainland Oysters 22,1683,1684,52,0.778093671,174.1287836,-35.2517752,174.222284,-35.22000934
Mainland Mooring 44,Mainland Oysters 22,1124,1684,6,0.089780039,173.767753,-35.00289248,174.222284,-35.22000934
Mainland Mooring 41,Mainland Oysters 22,1121,1684,4,0.059853359,174.5511198,-35.62076887,174.222284,-35.22000934
Mainland Mooring 60,Mainland Oysters 22,1140,1684,1,0.01496334,175.0542783,-36.77993391,174.222284,-35.22000934
Mainland Marina 2,Mainland Oysters 22,1054,1684,14,0.209486757,174.1034276,-35.24046385,174.222284,-35.22000934
Mainland Oysters 12,Mainland Oysters 22,1663,1684,6,0.089780039,174.0151343,-35.11777579,174.222284,-35.22000934
Mainland CHS 11,Mainland Oysters 22,1235,1684,1,0.01496334,175.4108473,-36.58847647,174.222284,-35.22000934
Mainland Mooring 65,Mainland Oysters 23,1145,1685,6,0.089780039,174.8290975,-36.42373967,174.4599966,-35.81785382
Mainland Mooring 52,Mainland Oysters 23,1132,1685,2,0.02992668,175.345222,-36.16394119,174.4599966,-35.81785382
Mainland Mooring 47,Mainland Oysters 23,1127,1685,1,0.01496334,174.3411403,-35.3128583,174.4599966,-35.81785382
Mainland MR 19,Mainland Oysters 23,1203,1685,3,0.044890019,174.3933379,-35.793184,174.4599966,-35.81785382
Mainland Mooring 50,Mainland Oysters 23,1130,1685,1,0.01496334,175.4843148,-36.32646577,174.4599966,-35.81785382
Mainland Mooring 51,Mainland Oysters 23,1131,1685,1,0.01496334,175.3949998,-36.26189717,174.4599966,-35.81785382
Mainland Mooring 36,Mainland Oysters 23,1116,1685,6,0.089780039,174.2344349,-35.23128279,174.4599966,-35.81785382
Mainland Mooring 27,Mainland Oysters 5,1107,1603,1,0.01496334,175.465709,-36.52258606,175.4346186,-36.81816769
Mainland Mooring 50,Mainland Oysters 5,1130,1603,1,0.01496334,175.4843148,-36.32646577,175.4346186,-36.81816769
Mainland Mooring 61,Mainland Oysters 6,1141,1604,3,0.044890019,175.1652109,-36.84364404,175.4885472,-36.76035763
Mainland Island 72,Mainland Oysters 6,1564,1604,1,0.01496334,175.1703413,-36.72299274,175.4885472,-36.76035763
Mainland Mooring 51,Mainland Oysters 6,1131,1604,1,0.01496334,175.3949998,-36.26189717,175.4885472,-36.76035763
Mainland Mooring 52,Mainland Oysters 6,1132,1604,2,0.02992668,175.345222,-36.16394119,175.4885472,-36.76035763
Mainland Oysters 22,Mainland Oysters 7,1684,1606,10,0.149633398,174.222284,-35.22000934,173.7706299,-35.00049942
Mainland Mooring 36,Mainland Oysters 7,1116,1606,2,0.02992668,174.2344349,-35.23128279,173.7706299,-35.00049942
Mainland Beach 24,Mainland Oysters 9,1390,1645,1,0.01496334,175.4841941,-36.24546418,175.6406363,-36.70426233
Mainland Mooring 28,Mainland Salmon 12,1108,1676,1,0.01496334,175.7728926,-36.60053899,174.8178135,-36.41716521
Mainland Mooring 50,Mainland Salmon 12,1130,1676,1,0.01496334,175.4843148,-36.32646577,174.8178135,-36.41716521
Mainland Mooring 58,Mainland Salmon 12,1138,1676,10,0.149633398,174.9849346,-36.75476649,174.8178135,-36.41716521
Mainland Mooring 51,Mainland Salmon 12,1131,1676,3,0.044890019,175.3949998,-36.26189717,174.8178135,-36.41716521
Mainland Mooring 52,Mainland Salmon 12,1132,1676,5,0.074816699,175.345222,-36.16394119,174.8178135,-36.41716521
Mainland Mooring 60,Mainland Salmon 12,1140,1676,5,0.074816699,175.0542783,-36.77993391,174.8178135,-36.41716521
Mainland Mooring 41,Mainland Salmon 12,1121,1676,1,0.01496334,174.5511198,-35.62076887,174.8178135,-36.41716521
Mainland Oysters 1,Mainland Salmon 12,1596,1676,6,0.089780039,174.7276899,-36.49169211,174.8178135,-36.41716521
Mainland Oysters 21,Mainland Salmon 12,1683,1676,2,0.02992668,174.1287836,-35.2517752,174.8178135,-36.41716521
Mainland Mussels 29,Mainland Salmon 12,1625,1676,5,0.074816699,175.3419631,-36.1619629,174.8178135,-36.41716521
